time,x,y,pressure,touching,latency
1949587.3999999985,462.97857666015625,115.09912109375,1.5899999141693115,1,7473
1949604.3999999985,463.20001220703125,110.82329559326172,1.5,1,7473
1949621.3999999985,463.041748046875,107.9902114868164,1.5,1,7473
1949637.3999999985,462.5351257324219,106.0584487915039,1.5,1,7473
1949654.3999999985,462.034912109375,104.7260513305664,1.5099999904632568,1,7473
1949670.3999999985,461.32354736328125,103.6271743774414,1.6200000047683716,1,7473
1949687.3999999985,460.3819274902344,102.8427505493164,1.5999999046325684,1,7473
1949704.3999999985,459.3754577636719,102.1419448852539,1.659999966621399,1,7473
1949721.3999999985,458.5204772949219,101.7964096069336,1.6899999380111694,1,7473
1949737.3999999985,457.4750671386719,101.65625,1.6100000143051147,1,7473
1949754.3999999985,455.5307312011719,103.2818374633789,1.6999999284744263,1,7473
1949770.3999999985,452.8472595214844,108.2352066040039,1.659999966621399,1,7473
1949787.3999999985,450.60888671875,113.1048812866211,1.5699999332427979,1,7473
1949804.3999999985,448.96142578125,120.2713394165039,1.659999966621399,1,7473
1949821.3999999985,447.6630554199219,128.87254333496094,1.6100000143051147,1,7473
1949837.3999999985,446.9267272949219,137.559326171875,1.649999976158142,1,7473
1949854.3999999985,446.022705078125,147.16111755371094,1.5999999046325684,1,7473
1949870.3999999985,445.163818359375,156.92398071289062,1.75,1,7473
1949887.3999999985,445.1499938964844,167.81900024414062,1.6200000047683716,1,7473
1949904.3999999985,445.1499938964844,181.2258758544922,1.659999966621399,1,7473
1949920.3999999985,445.1499938964844,193.1154327392578,1.7400000095367432,1,7473
1949937.3999999985,445.1499938964844,204.6925811767578,1.649999976158142,1,7473
1949954.3999999985,445.35870361328125,217.4177703857422,1.659999966621399,1,7473
1949971.3999999985,445.7055358886719,228.5688934326172,1.809999942779541,1,7473
1949987.3999999985,445.8500671386719,241.0402374267578,1.649999976158142,1,7473
1950004.3999999985,445.8500671386719,253.49462890625,1.6200000047683716,1,7473
1950021.3999999985,445.8500671386719,263.7989196777344,1.7300000190734863,1,7473
1950037.3999999985,445.8500671386719,275.5221252441406,1.6299999952316284,1,7473
1950054.3999999985,445.79718017578125,284.3013610839844,1.709999918937683,1,7473
1950070.3999999985,445.4887390136719,295.1943359375,1.6299999952316284,1,7473
1950087.3999999985,445.13873291015625,306.13507080078125,1.5699999332427979,1,7473
1950104.3999999985,444.8432312011719,314.056640625,1.5799999237060547,1,7473
1950121.3999999985,444.12548828125,320.749755859375,1.6200000047683716,1,7473
1950137.3999999985,443.9972839355469,329.7431640625,1.5799999237060547,1,7473
1950154.3999999985,443.69415283203125,334.226806640625,1.5899999141693115,1,7473
1950171.3999999985,443.3374938964844,337.7593688964844,1.5699999332427979,1,7473
1950187.3999999985,443.04302978515625,342.5009460449219,1.5199999809265137,1,7473
1950204.3999999985,442.9980163574219,346.67047119140625,1.5099999904632568,1,7473
1950221.3999999985,442.8999938964844,348.7026062011719,1.5399999618530273,1,7473
1950237.3999999985,442.8999938964844,349.4784851074219,1.5299999713897705,1,7473
1950254.3999999985,442.8999938964844,349.7154235839844,1.5299999713897705,1,7473
1950287.3999999985,443.9362487792969,346.0280456542969,1.6100000143051147,1,7473
1950304.3999999985,445.0761413574219,342.47076416015625,1.5699999332427979,1,7473
1950321.3999999985,446.6947937011719,336.73590087890625,1.6899999380111694,1,7473
1950337.3999999985,448.6533203125,329.05059814453125,1.6699999570846558,1,7473
1950354.3999999985,450.9677734375,321.97930908203125,1.71999990940094,1,7473
1950370.3999999985,452.6349792480469,312.37359619140625,1.71999990940094,1,7473
1950387.3999999985,453.478759765625,305.5758972167969,1.6200000047683716,1,7473
1950404.3999999985,454.577880859375,295.4403991699219,1.6799999475479126,1,7473
1950421.3999999985,456.4228515625,287.46783447265625,1.4800000190734863,1,7473
1950437.3999999985,457.3500671386719,276.7978515625,1.6899999380111694,1,7473
1950454.3999999985,458.0420837402344,270.2685241699219,1.559999942779541,1,7473
1950470.3999999985,458.7653503417969,265.0191955566406,1.6200000047683716,1,7473
1950487.3999999985,459.7304382324219,257.8927917480469,1.5699999332427979,1,7473
1950504.3999999985,460.2099304199219,253.0124053955078,1.5899999141693115,1,7473
1950521.3999999985,460.55914306640625,250.1772918701172,1.5899999141693115,1,7473
1950537.3999999985,460.706298828125,248.52256774902344,1.5799999237060547,1,7473
1950554.3999999985,460.70001220703125,247.83560180664062,1.5799999237060547,1,7473
1950571.3999999985,460.803955078125,247.39830017089844,1.5899999141693115,1,7473
1950587.3999999985,460.8000183105469,247.25625610351562,1.5899999141693115,1,7473
1950654.3999999985,456.46710205078125,254.39414978027344,1.6899999380111694,1,7473
1950671.3999999985,455.2184753417969,260.9323425292969,1.6999999284744263,1,7473
1950687.3999999985,454.0148620605469,271.2494812011719,1.7300000190734863,1,7473
1950704.3999999985,452.4904479980469,279.5851135253906,1.6100000143051147,1,7473
1950721.3999999985,450.61383056640625,289.53179931640625,1.6100000143051147,1,7473
1950737.3999999985,449.4766540527344,296.6672058105469,1.6399999856948853,1,7473
1950754.3999999985,448.8373718261719,302.5986022949219,1.709999918937683,1,7473
1950771.3999999985,447.8271179199219,310.8403015136719,1.6100000143051147,1,7473
1950787.3999999985,447.186767578125,315.28570556640625,1.6200000047683716,1,7473
1950804.3999999985,446.59112548828125,318.4079284667969,1.6100000143051147,1,7473
1950821.3999999985,446.0367126464844,320.4540710449219,1.5899999141693115,1,7473
1950837.3999999985,445.64703369140625,322.1652526855469,1.5799999237060547,1,7473
1950854.3999999985,445.3384704589844,323.4140319824219,1.6899999380111694,1,7473
1950871.3999999985,445.20001220703125,324.10626220703125,1.5999999046325684,1,7473
1950954.3999999985,448.901123046875,321.6379089355469,1.6799999475479126,1,7473
1950971.3999999985,453.8393249511719,319.2926940917969,1.5499999523162842,1,7473
1950987.3999999985,458.79229736328125,314.65289306640625,1.6100000143051147,1,7473
1951004.3999999985,463.6220397949219,310.2118835449219,1.6899999380111694,1,7473
1951021.3999999985,470.1567077636719,306.808837890625,1.5899999141693115,1,7473
1951037.3999999985,475.9911804199219,304.3472595214844,1.5999999046325684,1,7473
1951054.3999999985,482.572265625,302.40069580078125,1.6699999570846558,1,7473
1951070.3999999985,492.3560485839844,301.12945556640625,1.5999999046325684,1,7473
1951087.3999999985,503.611328125,299.9736328125,1.5399999618530273,1,7473
1951104.3999999985,513.0678100585938,299.85626220703125,1.5899999141693115,1,7473
1951121.3999999985,525.8612670898438,299.60626220703125,1.5699999332427979,1,7473
1951137.3999999985,541.7074584960938,299.60626220703125,1.5499999523162842,1,7473
1951154.3999999985,553.7821655273438,299.60626220703125,1.649999976158142,1,7473
1951170.3999999985,566.8817749023438,299.6591491699219,1.5499999523162842,1,7473
1951187.3999999985,579.3663940429688,299.8642272949219,1.5299999713897705,1,7473
1951204.3999999985,588.1222534179688,300.1112976074219,1.5299999713897705,1,7473
1951221.3999999985,597.9218139648438,300.2655944824219,1.5199999809265137,1,7473
1951237.3999999985,604.1737670898438,300.4618835449219,1.5399999618530273,1,7473
1951254.3999999985,607.2816772460938,300.61212158203125,1.5099999904632568,1,7473
1951271.3999999985,608.6842651367188,300.65625,1.5399999618530273,1,7473
1951337.3999999985,591.8419799804688,301.981689453125,1.659999966621399,1,7473
1951354.3999999985,579.2391967773438,302.6347351074219,1.559999942779541,1,7473
1951371.3999999985,563.08154296875,303.27392578125,1.5699999332427979,1,7473
1951387.3999999985,548.3922729492188,304.22509765625,1.5799999237060547,1,7473
1951404.3999999985,534.0525512695312,305.124755859375,1.5399999618530273,1,7473
1951421.3999999985,523.3353881835938,305.9347839355469,1.5199999809265137,1,7473
1951437.3999999985,513.5825805664062,307.07891845703125,1.5,1,7473
1951454.3999999985,508.0785827636719,308.3335876464844,1.649999976158142,1,7473
1951471.3999999985,505.5038757324219,308.8062438964844,1.5099999904632568,1,7473
1951488.1999999955,504.8000183105469,308.8062438964844,1.350000023841858,1,7473
1951496.5,504.8000183105469,308.8062438964844,0.5,0,7473
1952382.5,478.0,167.8562469482422,1.1299999952316284,1,7473
1952405.3999999985,475.1679382324219,164.17161560058594,1.2599999904632568,1,7473
1952413.3999999985,474.5645446777344,163.34130859375,1.309999942779541,1,7473
1952421.3999999985,473.5500183105469,162.00625610351562,1.3399999141693115,1,7473
1952471.3999999985,473.45001220703125,161.95628356933594,1.2300000190734863,1,7473
1952496.3999999985,481.1520690917969,162.70693969726562,1.309999942779541,1,7473
1952521.3999999985,490.83160400390625,166.66368103027344,1.1899999380111694,1,7473
1952530.3999999985,496.80889892578125,169.19944763183594,1.309999942779541,1,7473
1952554.3999999985,505.0591735839844,171.85635375976562,1.2999999523162842,1,7473
1952571.3999999985,512.723388671875,174.018310546875,1.3399999141693115,1,7473
1952587.3999999985,519.5814819335938,176.3000946044922,1.3299999237060547,1,7473
1952604.3999999985,527.1226806640625,179.33030700683594,1.3899999856948853,1,7473
1952621.3999999985,532.2549438476562,182.94078063964844,1.309999942779541,1,7473
1952637.3999999985,535.6810913085938,185.5757293701172,1.3299999237060547,1,7473
1952654.3999999985,538.6936645507812,188.0081024169922,1.3399999141693115,1,7473
1952671.3999999985,540.5204467773438,189.785400390625,1.3199999332427979,1,7473
1952687.3999999985,542.7955932617188,191.79702758789062,1.409999966621399,1,7473
1952704.3999999985,544.78515625,193.330322265625,1.4299999475479126,1,7473
1952721.3999999985,548.7838745117188,194.218994140625,1.399999976158142,1,7473
1952737.3999999985,560.407958984375,194.3562469482422,1.4299999475479126,1,7473
1952754.3999999985,572.3186645507812,194.3562469482422,1.5099999904632568,1,7473
1952771.3999999985,585.4078979492188,194.55625915527344,1.4299999475479126,1,7473
1952787.3999999985,598.8492431640625,195.05625915527344,1.4800000190734863,1,7473
1952804.3999999985,610.2455444335938,195.7377471923828,1.46999990940094,1,7473
1952821.3999999985,620.8353881835938,195.9562530517578,1.46999990940094,1,7473
1952837.3999999985,628.34375,196.1654815673828,1.5099999904632568,1,7473
1952854.3999999985,636.9820556640625,196.30625915527344,1.4900000095367432,1,7473
1952871.3999999985,642.2371215820312,196.30625915527344,1.4800000190734863,1,7473
1952887.3999999985,647.0744018554688,196.30625915527344,1.559999942779541,1,7473
1952904.3999999985,648.4843139648438,196.30625915527344,1.4399999380111694,1,7473
1952921.3999999985,648.75,196.30625915527344,1.46999990940094,1,7473
1952954.3999999985,645.4073486328125,196.30625915527344,1.4900000095367432,1,7473
1952971.3999999985,635.9013671875,196.30625915527344,1.409999966621399,1,7473
1952987.3999999985,622.99658203125,196.6062469482422,1.4199999570846558,1,7473
1953004.3999999985,610.9064331054688,198.99546813964844,1.5399999618530273,1,7473
1953021.3999999985,598.27490234375,199.94302368164062,1.4499999284744263,1,7473
1953038.3999999985,584.9478149414062,200.25625610351562,1.5,1,7473
1953054.3999999985,571.2304077148438,201.8562469482422,1.409999966621399,1,7473
1953071.3999999985,559.4327392578125,201.8562469482422,1.409999966621399,1,7473
1953087.3999999985,546.2383422851562,203.42930603027344,1.3299999237060547,1,7473
1953104.3999999985,534.5189819335938,204.27114868164062,1.2599999904632568,1,7473
1953121.3999999985,524.2882690429688,204.25625610351562,1.2799999713897705,1,7473
1953137.3999999985,515.2227783203125,204.4149932861328,1.2599999904632568,1,7473
1953154.3999999985,508.7026062011719,203.88711547851562,1.3600000143051147,1,7473
1953171.3999999985,503.794921875,204.01113891601562,1.2400000095367432,1,7473
1953187.3999999985,499.0455017089844,204.4120635986328,1.309999942779541,1,7473
1953204.3999999985,493.3842468261719,205.0221710205078,1.2599999904632568,1,7473
1953221.3999999985,488.93170166015625,205.7299346923828,1.309999942779541,1,7473
1953237.3999999985,485.7062683105469,206.3256378173828,1.2999999523162842,1,7473
1953254.3999999985,483.5497741699219,206.821044921875,1.2899999618530273,1,7473
1953271.3999999985,482.1691589355469,207.1155242919922,1.2999999523162842,1,7473
1953288.3999999985,481.3428649902344,207.309814453125,1.2899999618530273,1,7473
1953304.3999999985,480.95001220703125,207.3562469482422,1.2899999618530273,1,7473
1953321.3999999985,480.8000183105469,207.4562530517578,1.3199999332427979,1,7473
1953387.3999999985,492.8422546386719,210.0269012451172,1.3700000047683716,1,7473
1953404.3999999985,508.08917236328125,210.4114227294922,1.3799999952316284,1,7473
1953421.3999999985,524.6560668945312,210.40625,1.3799999952316284,1,7473
1953437.3999999985,539.1017456054688,209.2482452392578,1.46999990940094,1,7473
1953454.3999999985,550.5844116210938,208.79345703125,1.4199999570846558,1,7473
1953471.3999999985,560.3856811523438,208.3562469482422,1.4199999570846558,1,7473
1953487.3999999985,565.9962768554688,208.3562469482422,1.4399999380111694,1,7473
1953504.3999999985,568.6975708007812,208.3562469482422,1.459999918937683,1,7473
1953521.3999999985,570.0856323242188,208.3562469482422,1.46999990940094,1,7473
1953537.3999999985,570.3500366210938,208.3562469482422,1.459999918937683,1,7473
1953571.3999999985,565.7824096679688,210.02188110351562,1.4199999570846558,1,7473
1953587.3999999985,557.1622314453125,211.8051300048828,1.46999990940094,1,7473
1953604.3999999985,544.1061401367188,213.4905242919922,1.3700000047683716,1,7473
1953621.3999999985,530.8219604492188,216.3952178955078,1.4299999475479126,1,7473
1953637.3999999985,516.3724975585938,216.867919921875,1.2699999809265137,1,7473
1953654.3999999985,505.6152038574219,219.252197265625,1.350000023841858,1,7473
1953671.3999999985,498.782958984375,218.6230926513672,1.0699999332427979,1,7473
1953688.1000000015,499.0,218.65625,0.5,0,7473
